,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Education_type,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Working,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_High skill tech staff,Occupation_type_Laborers,Occupation_type_Managers
6607,0,0,0,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.5568539439725634,-1.0549600256783551,-0.9453146836084305,-0.7334858357790544,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8505,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,-0.46567113589617665,-1.1659926682327828,-0.5202180553535828,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5787,1,1,1,0,0,1,0,-0.5998634230400659,-0.18978993929664428,-0.316573289237516,-0.6923207088893222,-1.7034389445537785,-0.2728446987062241,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2279,1,0,0,1,1,0,0,0.8957898831479156,0.979417243844929,-0.316573289237516,0.4409271560764055,-0.5411701568043868,0.6126051345987199,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9692,0,1,0,1,1,0,0,-0.5998634230400659,-0.18978993929664428,1.1251106391727685,2.707422886007861,0.8928834700661397,1.4902840771189299,-1.6348178026313236,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1979,0,0,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.49678378028880155,-0.23902156290303114,-0.9380137043946049,-0.06777952522019369,0.6461430201911788,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7486,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.8572047623913727,0.4409271560764055,-1.3876127146911776,-0.5206497715082903,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6551,0,0,0,1,0,0,0,2.3914431893358974,0.979417243844929,-0.7971345987076108,-0.46567113589617665,-0.6024041760171207,-0.3518487550176842,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
190,0,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-1.0374152534426582,-0.23902156290303114,-1.2439482849997636,0.12174386669636908,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7509,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.3766434529212778,-0.6923207088893222,-1.8320303849005202,-0.7434153073373254,-0.8744975283571561,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1617,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3978362355452294,-0.46567113589617665,-0.12854707349396455,-0.7934943812833875,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5298,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.9773450897588964,-0.37501130669891847,0.7089458969694271,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4020,0,0,1,1,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.3978362355452294,-0.6923207088893222,-1.6572779146857173,-0.3876811958584011,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7221,0,1,0,0,1,0,0,2.3914431893358974,0.979417243844929,-0.8572047623913727,0.8942263020626966,-0.6384380411692292,-0.7585253727520854,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6868,0,1,0,0,0,0,0,0.8957898831479156,0.979417243844929,1.1251106391727685,-0.23902156290303114,-0.9636848893722505,0.3276724724918144,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9138,0,0,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,-0.9172749260751345,-0.9189702818824678,1.7122417502242218,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3726,0,0,0,0,0,0,0,2.3914431893358974,2.1486244269865025,1.785882439694149,-0.012371989909885592,0.14582843567078574,2.719811685725697,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
297,1,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.8459526033779108,-0.46567113589617665,-0.05129800310251514,0.359187751785457,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8782,1,1,0,1,1,0,0,2.3914431893358974,2.1486244269865025,0.7646896570701974,-1.1002899402769841,-0.862413242212729,0.04662525577727589,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2060,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.8848299844377212,0.4409271560764055,-0.6259557218681718,1.2256420742832739,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1210,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,-0.012371989909885592,0.14229570379312814,-0.7088780149607307,0.6461430201911788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4007,1,0,1,0,1,1,0,0.8957898831479156,0.979417243844929,-0.1363627981862304,-0.46567113589617665,-0.4255320666757239,-0.47963673681108415,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8269,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.3377660718614675,-0.46567113589617665,-1.4111642605422292,-0.1251977737962822,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5539,0,1,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.46433883865138814,-0.6923207088893222,1.386288355645669,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6348,0,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,0.04384769286505517,-1.0549600256783551,0.9781400660469463,4.247223441080593,0.6461430201911788,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5664,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.1251106391727685,0.667576729069551,1.1385260932926071,0.2680956431421887,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
868,0,1,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,0.10391785654881702,1.3475254480489876,0.8971227483193287,-0.42826251440089974,0.6461430201911788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2806,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3377660718614675,-0.9189702818824678,0.3686260594217329,0.13340020287346982,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7884,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3377660718614675,0.8942263020626966,0.3773401313866222,-0.6812481810594551,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9240,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.52440900233515,0.21427758308325995,-1.3381544684039697,0.08116254815387045,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1761,0,1,0,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.4367136166050397,-0.9189702818824678,-0.4761678902554844,-0.7671596958462342,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6258,0,0,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.4855316212753398,-0.012371989909885592,-0.7415938119968348,-0.707151150341901,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
621,0,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,0.22405818391634075,-0.23902156290303114,0.2259036915643618,0.40926682573151896,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3798,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.6769942713400872,-1.3722694278687588,0.29820693732708936,-0.5141740291876787,0.6461430201911788,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7478,0,0,1,1,1,0,0,0.8957898831479156,0.979417243844929,-0.4367136166050397,-0.23902156290303114,0.2991489991611314,-0.4153110297596767,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5618,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,1.0049703118052449,-0.012371989909885592,-1.2898737994093137,-0.7201026349831241,0.6461430201911788,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3019,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,1.0049703118052449,-0.23902156290303114,1.7909039133667335,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7206,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,0.21427758308325995,1.1062604754766665,-0.5875657754879422,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7378,0,0,1,0,1,1,0,0.8957898831479156,-0.18978993929664428,-0.6769942713400872,-0.8736403672838386,-0.33744928519279127,-0.2577346332914639,-1.6348178026313236,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2509,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.6381168902802767,-0.6923207088893222,-1.639143224380408,-0.7119000280436828,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9251,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-1.1456198548756134,1.6733816995699866,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7143,1,0,1,0,0,1,0,2.3914431893358974,2.1486244269865025,-0.4367136166050397,1.120875875055842,-0.8035343775851002,-0.6139004609250956,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4438,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.49678378028880155,-0.9189702818824678,-1.4601514759124163,-0.7356444165525915,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7713,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.6169241076563252,-0.9189702818824678,1.301267275123373,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3183,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,1.0650404754890068,0.4409271560764055,-0.8923237054435643,-0.32594578573523825,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8279,0,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.19643296186999226,-0.8283104526852095,0.959063313907594,0.5573454667961683,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1363,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.07629263450246855,-0.012371989909885592,-1.3284983346050385,-0.3224920564975788,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3660,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.316573289237516,-1.1002899402769841,0.8370663063991475,2.4301301459170097,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8820,0,1,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.1851808028565305,-1.5079418622624559,1.439514849269045,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5358,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,-0.012371989909885592,-0.10075624938972369,-0.15369104000697267,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5385,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.32968139210028935,1.790668397908223,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4066,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.6769942713400872,-0.23902156290303114,0.8316494508534065,-0.7814063289515795,0.6461430201911788,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5628,1,1,1,0,1,1,0,-0.5998634230400659,-0.18978993929664428,-1.0974854171264201,1.8008245940352787,1.1955208342521517,2.303205596433025,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
168,0,0,0,1,1,0,0,0.8957898831479156,0.979417243844929,-1.0974854171264201,0.21427758308325995,-0.9841747342626657,0.5167641482536697,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4513,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.19643296186999226,0.21427758308325995,1.730847471446553,1.4540199201235053,0.6461430201911788,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7655,1,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.2565031255537541,0.07828783928737262,0.6309902802024462,-0.2421928517219964,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7476,0,0,0,1,0,0,0,0.8957898831479156,0.979417243844929,-0.2565031255537541,-0.9189702818824678,-1.6021672973942571,-0.7049925695683639,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4652,0,1,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.016222470818706692,-0.46567113589617665,1.3062130997520942,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2953,0,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.4367136166050397,0.667576729069551,-0.5190317037043982,0.7567983302710022,-1.6348178026313236,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2402,0,0,1,0,1,0,0,0.8957898831479156,0.979417243844929,1.0650404754890068,0.21427758308325995,0.026186582747444155,0.6458472785111918,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7162,1,0,1,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,0.3049374122805182,1.7089445338050746,1.5140284656278382,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7349,0,0,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,-0.316573289237516,-0.5563309650934349,0.8476645020321208,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
97,0,0,0,0,1,0,0,2.3914431893358974,2.1486244269865025,-1.2176257444939438,-1.1456198548756134,-1.3332086437752488,-0.7062877180324862,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4690,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.04384769286505517,-0.23902156290303114,1.0860061460447619,-0.38595433123957135,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4284,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,0.52440900233515,-1.1456198548756134,0.8820497589746558,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5381,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.1251106391727685,-0.46567113589617665,-0.8423944282393354,0.7019703786231583,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6104,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,0.4409271560764055,1.2117714008893772,-0.8932208130208044,-1.6348178026313236,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2435,0,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.9773450897588964,-0.46567113589617665,1.1243951657819762,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0.8957898831479156,-0.18978993929664428,-0.8572047623913727,-0.46567113589617665,0.31987435951005644,1.1971488080725827,0.6461430201911788,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7167,0,1,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,1.785882439694149,0.8942263020626966,0.018179057158086365,-0.5616628062054964,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
655,0,0,0,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-1.0374152534426582,-0.23902156290303114,-0.39632814982042003,-0.6566403602411315,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
703,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.365391293907816,-0.23902156290303114,-0.5211513428309927,-0.08245787448024634,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3647,1,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.7971345987076108,-0.05090241731872033,-1.6294870905814767,-0.5914512208803092,0.6461430201911788,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
75,1,1,0,1,1,0,0,-0.5998634230400659,-0.18978993929664428,1.1851808028565305,1.5741750210421332,-1.3485171485784324,-0.18002572544412607,-1.6348178026313236,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5029,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.785882439694149,-0.46567113589617665,1.0716397030756204,3.1744087966326235,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
479,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.7646896570701974,0.07828783928737262,0.21224379497075127,-0.23658054171079973,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6672,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.5844791660189119,-0.9189702818824678,-0.7700911824766072,1.408258007724518,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4314,0,1,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,-0.4367136166050397,1.3475254480489876,-1.0049000946115907,-0.010792992798812611,-0.8744975283571561,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
187,1,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.2452509665402922,0.21427758308325995,0.7367367210736679,0.687292029363106,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7192,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.07629263450246855,-0.23902156290303114,-0.3701859339257527,0.22621917613556772,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3682,0,0,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.49678378028880155,1.120875875055842,-0.3668887175066057,0.6954946363025468,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1707,1,0,0,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.19643296186999226,-0.23902156290303114,-0.6909579884170743,-0.5042445576294078,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
505,0,1,1,0,1,1,0,-0.5998634230400659,-0.18978993929664428,0.22405818391634075,2.5261032276133446,-0.7707977288521387,-0.36739053658715176,-0.8744975283571561,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6873,0,0,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,0.16398802023257888,0.25960749768188907,-0.294820987202388,2.009206895077263,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
541,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.3441985112838645,0.4409271560764055,-1.1339625658753532,0.9221456175239489,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3590,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.3766434529212778,0.12361775388600173,0.44469755252062915,3.362637040085064,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8210,1,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,-0.6923207088893222,-1.395620240280535,-0.5331695399948058,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8447,0,0,1,1,1,0,0,0.8957898831479156,0.979417243844929,-1.4579063992289913,-0.6923207088893222,-1.17823947207533,-0.834939132135301,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5586,0,0,1,1,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.9172749260751345,-0.6923207088893222,-0.18059598982478803,-0.4442360121250747,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
265,0,0,1,0,0,1,0,-0.5998634230400659,-1.3589971224382176,-0.9172749260751345,1.3021955334503585,-0.6714102053607012,-0.3246506372711159,-1.6348178026313236,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4499,1,1,1,0,0,1,0,-0.5998634230400659,-1.3589971224382176,-0.737064435023849,0.4409271560764055,-1.6690536876112434,-0.6044027055215321,0.6461430201911788,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7624,0,1,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,1.6056719486428634,2.707422886007861,1.4345690246403244,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5513,0,1,0,0,1,0,0,0.8957898831479156,0.979417243844929,1.1251106391727685,-0.46567113589617665,-1.012201073825417,-0.6946313818553855,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3837,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.9172749260751345,-0.23902156290303114,-0.4408405714789074,0.01467826032892596,0.6461430201911788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2846,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.46433883865138814,-0.46567113589617665,-1.623128173201693,-0.40408640973728355,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1008,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,-0.46567113589617665,-0.4196441802129607,-0.4062449905108207,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2695,1,1,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.3766434529212778,2.707422886007861,0.04173060300913811,-0.5241035007459497,-1.6348178026313236,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1108,1,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-1.4579063992289913,0.4409271560764055,-0.2710339258928257,0.7766572733875441,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3634,0,0,0,0,1,0,1,-0.5998634230400659,-1.3589971224382176,0.8848299844377212,-0.012371989909885592,1.2244892356489452,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3381,0,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,-0.9773450897588964,-0.46567113589617665,-0.7345283482415197,-0.8081727305434402,0.6461430201911788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5362,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.8572047623913727,-1.1456198548756134,0.5977826005524643,-0.8353708482900084,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3474,1,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,1.4254614575915778,0.8942263020626966,-0.9773447859658604,-0.7930626651286801,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3770,0,0,1,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.16398802023257888,-1.3722694278687588,0.9910934162650247,3.1666379058478897,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6471,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-0.23902156290303114,0.7473349167066413,2.432720442845255,0.6461430201911788,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5087,0,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,0.2841283476001026,0.8942263020626966,-0.12878258895247505,0.2939986124246347,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
248,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.46433883865138814,1.3475254480489876,1.3142206253414512,0.04360324269432385,-0.8744975283571561,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2433,0,0,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,-1.2176257444939438,-0.46567113589617665,-0.37630933584702586,-0.4964736668446741,0.6461430201911788,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8542,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.2565031255537541,0.4409271560764055,-1.1064072572296229,-0.42826251440089974,0.6461430201911788,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
628,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.7046194933864356,0.4409271560764055,0.621334146403516,-0.2620517948385383,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
71,1,1,0,1,0,0,0,0.8957898831479156,0.979417243844929,-0.07629263450246855,-0.46567113589617665,-1.4212914252581814,-0.49561023453525915,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2984,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.6169241076563252,0.12361775388600173,1.1408812478777126,2.977546230086035,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5434,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.4579063992289913,-0.23902156290303114,1.603198092933853,1.5015086971413232,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3366,1,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.49678378028880155,1.120875875055842,0.6639624443939187,-0.3881129120131085,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
